Passage_ID,Novel,Text,Allusion_Type,Biblical_Source,Allusion_Function,Confidence_Level,Analysis_Notes,Annotator,Timestamp,label
548,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T22:06:48.952Z,1
342,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Temitayo,2025-12-07T07:04:55.778Z,1
1476,A Mercy (2008),Job,Thematic_Reference,Job,Thematic_Development,90,,Batemmy,2025-12-07T05:24:34.553Z,1
1344,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T05:05:50.352Z,1
1348,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T05:06:46.162Z,1
515,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-05T21:49:58.712Z,1
1179,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T04:40:46.321Z,1
338,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Temitayo,2025-12-07T07:14:35.746Z,1
369,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-05T02:42:42.677Z,1
1289,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T04:57:18.963Z,1
413,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Batemmy,2025-12-05T02:57:24.469Z,1
1148,Paradise (1998), Revelation 19:7,Direct_Quote,Revelation 19:7,Spiritual_Dimension,95,,Batemmy,2025-12-07T04:36:57.970Z,1
1177,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-07T04:40:33.502Z,1
1085,Song of Solomon (1977),Saul,Character_Reference,Saul,Characterization,70,,Batemmy,2025-12-07T04:22:33.836Z,1
1291,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T04:57:33.596Z,1
1377,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T05:11:03.723Z,1
597,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-05T22:21:35.001Z,1
1390,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-07T05:12:42.728Z,1
1388,Song of Solomon (1977),job,No_Allusion,Job,,90,,Batemmy,2025-12-07T05:12:31.026Z,0
375,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-05T02:44:03.732Z,1
1191,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T04:42:28.294Z,1
1304,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T04:59:57.585Z,1
890,Tar Baby (1981),Gideon,Character_Reference,Gideon,Characterization,85,,Batemmy,2025-12-06T06:26:12.445Z,1
1112,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Batemmy,2025-12-07T04:25:54.026Z,1
1271,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-07T04:55:04.979Z,1
882,Beloved (1987),grace,Thematic_Reference,Grace,Thematic_Development,80,,Batemmy,2025-12-06T06:25:05.134Z,1
525,Paradise (1998),numbers,No_Allusion,Numbers,,90,,Batemmy,2025-12-05T21:52:09.960Z,0
589,Paradise (1998),Gomorrah,Character_Reference,Gomorrah,Characterization,85,,Batemmy,2025-12-05T22:19:45.138Z,1
553,The Bluest Eye (1970),hope,No_Allusion,Hope,,80,,Batemmy,2025-12-05T22:09:02.172Z,0
1045,Beloved (1987),Paul,Character_Reference,Paul,Characterization,70,,Batemmy,2025-12-07T04:17:16.563Z,1
227,Tar Baby (1981),job,No_Allusion,Job,,90,,Temitayo,2025-12-07T06:04:58.950Z,0
1513,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,70,,Batemmy,2025-12-07T05:29:57.719Z,1
1120,Song of Solomon (1977),Solomon,Character_Reference,Solomon,Characterization,85,,Batemmy,2025-12-07T04:26:51.562Z,1
575,Tar Baby (1981),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T22:15:55.468Z,1
1290,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-07T04:57:27.595Z,1
377,Tar Baby (1981),Gideon,Character_Reference,Gideon,Characterization,70,,Batemmy,2025-12-05T02:44:42.187Z,1
528,Paradise (1998),Esther,Character_Reference,Esther,Characterization,90,,Batemmy,2025-12-05T21:53:12.212Z,1
1078,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T04:21:43.168Z,1
1117,Song of Solomon (1977),faith,Thematic_Reference,Faith,Thematic_Development,80,,Batemmy,2025-12-07T04:26:34.626Z,1
1368,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Batemmy,2025-12-07T05:09:53.431Z,1
1237,Tar Baby (1981),Mary,Character_Reference,Mary,Characterization,85,,Batemmy,2025-12-07T04:48:52.544Z,1
556,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,100,,Batemmy,2025-12-05T22:10:14.406Z,1
1189,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T04:42:09.719Z,1
1375,Tar Baby (1981),Gideon,Character_Reference,Gideon,Characterization,70,,Batemmy,2025-12-07T05:10:55.120Z,1
1442,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-07T05:19:39.705Z,1
876,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-06T06:24:01.056Z,1
1383,The Bluest Eye (1970),job,No_Allusion,Job,,90,,Batemmy,2025-12-07T05:11:35.957Z,0
605,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,100,,Batemmy,2025-12-05T22:23:57.122Z,1
526,Paradise (1998),Peter,Character_Reference,Peter,Narrative_Structure,85,,Batemmy,2025-12-05T21:52:52.036Z,1
564,Tar Baby (1981),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T22:12:22.811Z,1
538,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Batemmy,2025-12-05T22:04:56.726Z,1
813,Tar Baby (1981),Mary,Character_Reference,Mary,Characterization,85,,Batemmy,2025-12-06T06:12:13.936Z,1
1228,Tar Baby (1981),Joseph,Character_Reference,Joseph,Characterization,85,,Batemmy,2025-12-07T04:47:29.717Z,1
347,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Temitayo,2025-12-07T07:06:19.583Z,1
534,Song of Solomon (1977),Hagar,Paraphrase,Hagar,Characterization,70,,Batemmy,2025-12-05T21:54:16.404Z,1
324,Tar Baby (1981),Paul,Character_Reference,Paul,Characterization,75,,Temitayo,2025-12-07T07:10:11.568Z,1
844,Song of Solomon (1977),John,Thematic_Reference,John,Thematic_Development,90,,Batemmy,2025-12-06T06:18:35.955Z,1
1428,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-07T05:17:55.900Z,1
1466,Tar Baby (1981),Gideon,Character_Reference,Gideon,Characterization,85,,Batemmy,2025-12-07T05:23:24.649Z,1
622,Sula (1973),John,Character_Reference,John,Characterization,90,,Batemmy,2025-12-05T22:35:59.136Z,1
839,Jazz (1992),job,No_Allusion,Job,,90,,Batemmy,2025-12-06T06:17:40.733Z,0
1038,Song of Solomon (1977),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-07T04:14:47.899Z,0
414,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-05T02:57:35.427Z,1
1367,Song of Solomon (1977),mark,No_Allusion,Mark,,90,,Batemmy,2025-12-07T05:09:48.164Z,0
524,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-05T21:52:04.853Z,1
1350,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T05:06:58.507Z,1
1355,The Bluest Eye (1970),Samson,Character_Reference,Samson,Characterization,70,,Batemmy,2025-12-07T05:07:57.142Z,1
1471,Song of Solomon (1977),Mary,Character_Reference,Mary,Characterization,85,,Batemmy,2025-12-07T05:23:48.548Z,1
1165,Paradise (1998),James,Character_Reference,James,Characterization,90,,Batemmy,2025-12-07T04:39:06.725Z,1
532,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-05T21:53:54.557Z,1
209,Sula (1973),Jude,Character_Reference,Jude,Characterization,90,,Temitayo,2025-12-07T06:10:09.072Z,1
1280,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Batemmy,2025-12-07T04:56:03.489Z,1
1372,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T05:10:26.620Z,1
188,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,JM,2025-12-07T06:17:49.650Z,1
403,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-05T02:54:54.471Z,1
546,Sula (1973),Jesus,Character_Reference,Jesus,Characterization,85,,Batemmy,2025-12-05T22:06:29.767Z,1
1424,A Mercy (2008),faith,Thematic_Reference,Faith,Thematic_Development,80,,Batemmy,2025-12-07T05:17:32.713Z,1
1432,Jazz (1992),Psalms,Thematic_Reference,Psalms,Thematic_Development,90,,Batemmy,2025-12-07T05:18:27.010Z,1
1320,Beloved (1987),Paul,Character_Reference,Paul,Characterization,70,,Batemmy,2025-12-07T05:02:10.730Z,1
510,Song of Solomon (1977),hope,No_Allusion,Hope,,80,,Batemmy,2025-12-05T21:47:19.316Z,0
908,Beloved (1987),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-06T06:29:08.610Z,0
1224,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-07T04:47:00.254Z,1
215,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,80,,Temitayo,2025-12-07T06:07:45.926Z,1
1305,Paradise (1998),Zechariah,Character_Reference,Zechariah,Characterization,90,,Batemmy,2025-12-07T05:00:03.843Z,1
1105,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T04:24:55.284Z,1
1041,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T04:15:15.074Z,1
570,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,100,,Batemmy,2025-12-05T22:14:35.065Z,1
1481,A Mercy (2008),hope,No_Allusion,Hope,,80,,Batemmy,2025-12-07T05:25:26.937Z,0
519,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,70,,Batemmy,2025-12-05T21:51:10.325Z,1
536,A Mercy (2008),Job,Character_Reference,Job,Thematic_Development,90,,Batemmy,2025-12-05T21:55:50.198Z,1
1404,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-07T05:14:46.960Z,1
1239,Song of Solomon (1977),Magdalene,Character_Reference,Magdalene,Characterization,85,,Batemmy,2025-12-07T04:49:05.009Z,1
1364,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T05:09:22.664Z,1
911,Beloved (1987),Paul,Character_Reference,Paul,Characterization,70,,Batemmy,2025-12-06T06:30:16.593Z,1
1308,Tar Baby (1981),Mary,Character_Reference,Mary,Characterization,85,,Batemmy,2025-12-07T05:00:33.056Z,1
1276,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T04:55:36.882Z,1
334,Tar Baby (1981),Mary,Character_Reference,Mary,Characterization,85,,Temitayo,2025-12-07T07:13:29.989Z,1
804,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-06T06:10:42.340Z,1
1257,The Bluest Eye (1970),Luke,Character_Reference,Luke,Characterization,90,,Batemmy,2025-12-07T04:53:05.611Z,1
1219,Tar Baby (1981),Gideon,Character_Reference,Gideon,Characterization,70,,Batemmy,2025-12-07T04:46:07.490Z,1
806,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-06T06:10:58.527Z,1
1456,A Mercy (2008),Judah,Character_Reference,Judah,Characterization,70,,Batemmy,2025-12-07T05:21:25.880Z,1
823,Sula (1973),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-06T06:14:13.498Z,0
1102,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-07T04:24:35.198Z,1
562,Paradise (1998),Mary,Character_Reference,Mary,Characterization,85,,Batemmy,2025-12-05T22:11:57.011Z,1
815,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-06T06:12:41.818Z,1
207,The Bluest Eye (1970),redemption,Thematic_Reference,Redemption,Thematic_Development,80,,Temitayo,2025-12-07T06:09:48.945Z,1
387,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,85,,Batemmy,2025-12-05T02:46:45.022Z,1
212,Beloved (1987),Paul,Character_Reference,Paul,Characterization,68,,Temitayo,2025-12-07T06:09:04.578Z,1
1244,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T04:50:01.628Z,1
522,The Bluest Eye (1970),job,No_Allusion,Job,,90,,Batemmy,2025-12-05T21:51:43.664Z,0
1147,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Batemmy,2025-12-07T04:32:43.163Z,1
822,Paradise (1998),Hope,Thematic_Reference,Hope,Thematic_Development,80,,Batemmy,2025-12-06T06:14:10.057Z,1
1421,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,Batemmy,2025-12-07T05:17:01.896Z,1
380,Paradise (1998),faith,Thematic_Reference,Faith,Thematic_Development,80,,Batemmy,2025-12-05T02:45:17.555Z,1
1328,Beloved (1987),John,Character_Reference,John,Characterization,90,,Batemmy,2025-12-07T05:03:48.021Z,1
1461,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T05:22:42.595Z,1
611,Song of Solomon (1977),lot,No_Allusion,Lot,,100,,Batemmy,2025-12-05T22:28:24.087Z,0
613,Beloved (1987),charity,No_Allusion,Charity,,80,,Batemmy,2025-12-05T22:29:08.122Z,0
194,A Mercy (2008),Jacob,Character_Reference,Jacob,Characterization,85,,JM,2025-12-07T06:18:58.067Z,1
588,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-05T22:19:32.299Z,1
1212,Song of Solomon (1977),Solomon,Character_Reference,Solomon,Characterization,70,,Batemmy,2025-12-07T04:45:11.990Z,1
576,Tar Baby (1981),Gideon,Character_Reference,Gideon,Characterization,100,,Batemmy,2025-12-05T22:16:07.153Z,1
805,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-06T06:10:47.969Z,1
412,Beloved (1987),job,No_Allusion,Job,,90,,Batemmy,2025-12-05T02:57:03.146Z,0
335,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Temitayo,2025-12-07T07:13:43.308Z,1
1299,Song of Solomon (1977),Solomon,Character_Reference,Solomon,Characterization,85,,Batemmy,2025-12-07T04:59:14.979Z,1
1098,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T04:24:06.969Z,1
318,Sula (1973),Jude,Character_Reference,Jude,Characterization,90,,Temitayo,2025-12-07T09:06:11.269Z,1
1201,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-07T04:43:42.967Z,1
187,Sula (1973),grace,No_Allusion,Grace,,80,,JM,2025-12-07T06:17:43.324Z,0
1136,A Mercy (2008),hope,No_Allusion,Hope,,80,,Batemmy,2025-12-07T04:30:59.787Z,0
1127,Paradise (1998),faith,Thematic_Reference,Faith,Thematic_Development,80,,Batemmy,2025-12-07T04:29:43.292Z,1
210,Song of Solomon (1977),Mary,Character_Reference,Mary,Characterization,85,,Temitayo,2025-12-07T06:10:23.733Z,1
1515,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T05:30:19.471Z,1
585,Beloved (1987),job,No_Allusion,Job,,90,,Batemmy,2025-12-05T22:19:05.063Z,0
1218,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T04:46:01.992Z,1
1369,Jazz (1992),job,No_Allusion,Job,,90,,Batemmy,2025-12-07T05:10:02.393Z,0
511,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,100,,Batemmy,2025-12-05T21:47:32.335Z,1
425,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-05T03:00:29.963Z,1
1095,Paradise (1998),David,Character_Reference,David,Characterization,85,,Batemmy,2025-12-07T04:23:49.139Z,1
1043,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T04:17:04.103Z,1
1128,Song of Solomon (1977),Grace,Thematic_Reference,Grace,Thematic_Development,80,,Batemmy,2025-12-07T04:30:07.225Z,1
1508,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-07T05:29:18.531Z,1
1292,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-07T04:57:44.284Z,1
639,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T22:43:32.013Z,1
1253,Sula (1973),Mary,Character_Reference,Mary,Characterization,85,,Batemmy,2025-12-07T04:51:51.532Z,1
552,Song of Solomon (1977),Jesus,Character_Reference,Jesus,Characterization,70,,Batemmy,2025-12-05T22:08:52.384Z,1
898,Tar Baby (1981),Gideon,Character_Reference,Gideon,Characterization,70,,Batemmy,2025-12-06T06:27:21.626Z,1
1300,Song of Solomon (1977),promised land,Thematic_Reference,Promised Land,Thematic_Development,80,,Batemmy,2025-12-07T04:59:29.735Z,1
1503,Paradise (1998),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T05:28:41.495Z,1
181,Tar Baby (1981),Paul,Character_Reference,Paul,Characterization,85,,JM,2025-12-07T06:16:59.119Z,1
1151,Song of Solomon (1977),Solomon,Character_Reference,Solomon,Characterization,70,,Batemmy,2025-12-07T04:37:24.475Z,1
1119,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T04:26:44.873Z,1
1110,Song of Solomon (1977),Ruth,Character_Reference,Ruth,Characterization,90,,Batemmy,2025-12-07T04:25:41.364Z,1
899,Paradise (1998),Aaron,Character_Reference,Aaron,Characterization,85,,Batemmy,2025-12-06T06:27:47.961Z,1
1339,Song of Solomon (1977),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-07T05:04:55.825Z,0
1058,Jazz (1992),job,Character_Reference,Job,Characterization,90,,Batemmy,2025-12-07T04:19:17.353Z,1
361,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T02:40:27.093Z,1
872,Tar Baby (1981),Gideon,Character_Reference,Gideon,Characterization,85,,Batemmy,2025-12-06T06:23:31.955Z,1
1517,Song of Solomon (1977),Mary,Character_Reference,Mary,Characterization,85,,Batemmy,2025-12-07T05:30:33.659Z,1
1374,Song of Solomon (1977),Grace,Character_Reference,Grace,Characterization,80,,Batemmy,2025-12-07T05:10:45.205Z,1
1307,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T05:00:20.741Z,1
1298,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T04:59:06.127Z,1
1059,Paradise (1998),job,Character_Reference,Job,Characterization,90,,Batemmy,2025-12-07T04:19:23.061Z,1
881,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-06T06:24:34.779Z,1
430,Paradise (1998),job,No_Allusion,Job,,90,,Batemmy,2025-12-05T03:01:29.114Z,0
1417,Jazz (1992),Joseph,Character_Reference,Joseph,Characterization,85,,Batemmy,2025-12-07T05:16:37.924Z,1
1104,Sula (1973),Jude,Character_Reference,Jude,Characterization,90,,Batemmy,2025-12-07T04:24:48.728Z,1
1492,Sula (1973),trinity,No_Allusion,Trinity,,80,,Batemmy,2025-12-07T05:27:21.204Z,0
1123,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T04:29:06.068Z,1
810,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-06T06:11:40.734Z,1
1254,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,85,,Batemmy,2025-12-07T04:51:57.561Z,1
404,Paradise (1998),Esther,Character_Reference,Esther,Characterization,90,,Batemmy,2025-12-05T02:55:17.412Z,1
1386,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T05:12:06.365Z,1
906,Tar Baby (1981),lot,No_Allusion,Lot,,70,,Batemmy,2025-12-06T06:28:58.105Z,0
1241,Paradise (1998),Hope,No_Allusion,Hope,,80,,Batemmy,2025-12-07T04:49:21.617Z,0
419,Beloved (1987),Jesus,Character_Reference,Jesus,Characterization,85,,Batemmy,2025-12-05T02:58:56.909Z,1
1408,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T05:15:14.979Z,1
1301,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T04:59:36.046Z,1
336,Sula (1973),Jude,Character_Reference,Jude,Characterization,90,,Temitayo,2025-12-07T07:14:08.837Z,1
1514,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-07T05:30:07.933Z,1
551,Song of Solomon (1977),Hagar,Character_Reference,Hagar,Characterization,70,,Batemmy,2025-12-05T22:07:52.907Z,1
1073,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T04:21:03.708Z,1
1314,Song of Solomon (1977),Solomon,Character_Reference,Solomon,Characterization,85,,Batemmy,2025-12-07T05:01:29.504Z,1
332,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,85,,Temitayo,2025-12-07T07:12:27.392Z,1
523,Beloved (1987),Paul,Character_Reference,Paul,Characterization,85,,Batemmy,2025-12-05T21:51:54.877Z,1
893,Beloved (1987),grace,Thematic_Reference,Grace,Thematic_Development,80,,Batemmy,2025-12-06T06:26:44.966Z,1
1287,Paradise (1998),job,No_Allusion,Job,,90,,Batemmy,2025-12-07T04:56:51.838Z,0
1220,Song of Solomon (1977),Pilate,Character_Reference,Pilate,Characterization,70,,Batemmy,2025-12-07T04:46:13.820Z,1
