novel_title,allusion_text,start_pos,end_pos,allusion_type,confidence,biblical_source,context
Beloved (1987),Paul,499653,499657,character_reference,0.85,Paul,"n the trees waiting for another chance."" But when Paul D sees the ancient dog, eighteen years if a day,"
Beloved (1987),Paul,500736,500740,character_reference,0.85,Paul,"mory, turns it into dust motes floating in light. Paul D shuts the door. He looks toward the house and,"
Beloved (1987),Paul,501281,501285,character_reference,0.85,Paul,"she was going to get rid of it."" ""And him?"" asked Paul D. ""Janey say he against it but won't stop it."" """
Beloved (1987),job,502044,502047,thematic_reference,0.9,Job,"an kill her boss. She and Denver be looking for a job."" 265 ""Who Janey tell him the naked woman was?"" """
Beloved (1987),Paul,503236,503240,character_reference,0.85,Paul,his pocket handkerchief and wiped his eyes while Paul D pressed the heel of his hand in his own. As the
Beloved (1987),Paul,503870,503874,character_reference,0.85,Paul,"t in his house? Ha!"" ""Aw no. Hey. Lay off Denver, Paul D. That's my heart. I'm proud of that girl. She w"
Beloved (1987),Paul,504303,504307,character_reference,0.85,Paul,"of her. She turning out fine. Fine."" It was true. Paul D saw her the next morning when he was on his way"
Beloved (1987),Paul,504629,504633,character_reference,0.85,Paul,"welcome in it and strong traces of Sethe's mouth. Paul D touched his cap. ""How you getting along?"" ""Don'"
Beloved (1987),job,504773,504776,thematic_reference,0.9,Job,"e?"" She said no. She had heard about an afternoon job at the shirt factory. She hoped that with her nig"
Beloved (1987),Paul,505516,505520,character_reference,0.85,Paul,"know,"" said Denver. ""I think I've lost my mother, Paul D."" They were both silent for a moment and then h"
Beloved (1987),Paul,505880,505884,character_reference,0.85,Paul,"at his. ""But who would know that better than you, Paul D? I mean, you sure 'nough knew her."" He licked h"
Beloved (1987),job,506079,506082,thematic_reference,0.9,Job,"said. ""Yes, sir."" ""Well. Well, good luck with the job."" ""Thank you. And, Paul D, you don't have to stay"
Beloved (1987),Paul,506102,506106,character_reference,0.85,Paul,". Well, good luck with the job."" ""Thank you. And, Paul D, you don't have to stay 'way, but be careful ho"
Beloved (1987),Paul,507030,507034,character_reference,0.85,Paul,"ed woman with fish for hair. As a matter of fact, Paul D doesn't care how It went or even why. He cares"
Beloved (1987),job,508350,508353,thematic_reference,0.9,Job,"n he and his group combed the battlefields, their job was to pull the Confederate wounded away from the"
Beloved (1987),Paul,510810,510814,character_reference,0.85,Paul,", had been with the Mas- sachusetts 54th. He told Paul D they had been paid less than white soldiers. It"
Beloved (1987),Paul,510989,510993,character_reference,0.85,Paul,sachusetts made to make up the difference in pay. Paul D was so impressed by the idea of being paid mone
Beloved (1987),Paul,511383,511387,character_reference,0.85,Paul,"their commanders. The captain of the gunboat let Paul D stay aboard all the way to Wheeling, West Virgi"
Beloved (1987),Paul,512110,512114,character_reference,0.85,Paul,oach cab. Afterward the whiteman gave him a coin. Paul D walked around with it for hours- not sure what
Beloved (1987),Paul,512308,512312,character_reference,0.85,Paul,a greengrocer selling vege- tables from a wagon. Paul D pointed to a bunch of turnips. The grocer hande
Beloved (1987),Paul,513992,513996,character_reference,0.85,Paul,"re railing is wound with ribbons, bows, bouquets. Paul D steps inside. The outdoor breeze he brings with"
Beloved (1987),Paul,516042,516046,character_reference,0.85,Paul,"fly."" She is fingering a long clump of her hair. Paul D clears his throat to interrupt her. ""Sethe?"" Sh"
Beloved (1987),Paul,516115,516119,character_reference,0.85,Paul,"t to interrupt her. ""Sethe?"" She turns her head. ""Paul D."" ""Aw, Sethe."" ""I made the ink, Paul D. He coul"
Beloved (1987),Paul,516154,516158,character_reference,0.85,Paul,"her head. ""Paul D."" ""Aw, Sethe."" ""I made the ink, Paul D. He couldn't have done it if I hadn't made the"
Beloved (1987),Paul,516677,516681,character_reference,0.85,Paul,"rvous. This reminds him of something. ""I'm tired, Paul D. So tired. I have to rest a while.” Now he know"
Beloved (1987),Paul,518427,518431,character_reference,0.7,Paul,"lings and she couldn't find her hat anywhere and ""Paul D?"" ""What, baby?"" ""She left me."" ""Aw, girl. Don't"
Beloved (1987),Paul,518513,518517,character_reference,0.85,Paul,""" ""Aw, girl. Don't cry."" ""She was my best thing."" Paul D sits down in the rocking chair and examines the"
