novel_title,allusion_text,start_pos,end_pos,allusion_type,confidence,biblical_source,context
Song of Solomon (1977),Pilate,243196,243202,character_reference,0.85,Pilate,"to worry. Macon wouldn't bother her no more; she, Pilate, would see to it. (Years later Ruth learned that"
Song of Solomon (1977),Ruth,243234,243238,thematic_reference,0.9,Ruth,"more; she, Pilate, would see to it. (Years later Ruth learned that Pilate put a small doll on Macon's c"
Song of Solomon (1977),Pilate,243252,243258,character_reference,0.7,Pilate,", would see to it. (Years later Ruth learned that Pilate put a small doll on Macon's chair in his office."
Song of Solomon (1977),Ruth,243727,243731,thematic_reference,0.9,Ruth,"emembered the round fire-red stomach, for he left Ruth alone after that.) When the baby was born the day"
Song of Solomon (1977),Ruth,246149,246153,thematic_reference,0.9,Ruth,k with a tiny whine before it sneaked open again. Ruth looked at it and kicked it closed once more. Agai
Song of Solomon (1977),Magdalene,246382,246391,character_reference,0.85,Magdalene,"losed. Closed. Closed."" She was screaming by now. Magdalene called Lena, hearing her shouts, ran down the sta"
Song of Solomon (1977),Ruth,246558,246562,thematic_reference,0.9,Ruth,"and commanding it. ""Mother?"" Lena was frightened. Ruth looked up at her. ""What is it?"" ""I don't know...."
Song of Solomon (1977),Ruth,246725,246729,thematic_reference,0.9,Ruth,"that door. I want it shut. Tight."" Lena stared as Ruth hurried past and when she heard her mother runnin"
Song of Solomon (1977),Ruth,246842,246846,thematic_reference,0.9,Ruth,"rs, she put her fingers to her lips in disbelief. Ruth was sixty-two years old. Lena had no idea she cou"
Song of Solomon (1977),Ruth,247199,247203,thematic_reference,0.9,Ruth,"k her to the graveyard six or seven times a year, Ruth left the house and caught the number 26 bus and s"
Song of Solomon (1977),Ruth,248112,248116,thematic_reference,0.9,Ruth,holding him from the narrow earth he longed for. Ruth wiped her glasses clean so she could see the stre
Song of Solomon (1977),Pilate,248207,248213,character_reference,0.7,Pilate,"the street signs as they passed (""Eat cherries,"" Pilate had told her, ""and you won't have to wear them li"
Song of Solomon (1977),Pilate,248359,248365,character_reference,0.7,Pilate,"except for getting there-to Darling Street, where Pilate lived and where, she supposed, Hagar lived too. H"
Song of Solomon (1977),Hagar,248397,248402,character_reference,0.85,Hagar,"reet, where Pilate lived and where, she supposed, Hagar lived too. How had that chubby little girl weighe"
Song of Solomon (1977),Ruth,248657,248661,thematic_reference,0.9,Ruth,"l shops in between rickety houses came into view, Ruth pulled the cord. She stepped down and walked towa"
Song of Solomon (1977),Pilate,248823,248829,character_reference,0.7,Pilate,"walk and she was sweating by the time she got to Pilate's house. The door was open, but nobody was inside"
Song of Solomon (1977),Pilate,249071,249077,character_reference,0.85,Pilate,"d in. There the candlemaker's rack, the pan where Pilate's homemade soap hardened into a yellowish-brown s"
Song of Solomon (1977),Ruth,249364,249368,thematic_reference,0.9,Ruth,ceiling not far from a sack that hung there too. Ruth looked into the bedroom and saw three little beds
Song of Solomon (1977),Ruth,249729,249733,thematic_reference,0.9,Ruth,"away from the house and opened onto stone stairs. Ruth sat still, letting the anger and determination je"
Song of Solomon (1977),Hagar,249989,249994,character_reference,0.7,Hagar,"heets, a pillow, and a pillow slip. That would be Hagar's, she thought. The anger unjelled and flooded th"
Song of Solomon (1977),Pilate,250314,250320,character_reference,0.7,Pilate,"t seemed to be coming from the back of the house. Pilate, she thought. Pilate hummed and chewed things all"
Song of Solomon (1977),Pilate,250335,250341,character_reference,0.7,Pilate,"from the back of the house. Pilate, she thought. Pilate hummed and chewed things all the time. Ruth would"
Song of Solomon (1977),Ruth,250381,250385,thematic_reference,0.9,Ruth,ht. Pilate hummed and chewed things all the time. Ruth would ask her first if what Freddie said was true
Song of Solomon (1977),Pilate,250448,250454,character_reference,0.7,Pilate,"r first if what Freddie said was true. She needed Pilate's calm view, her honesty and equilibrium. Then sh"
Song of Solomon (1977),Pilate,250945,250951,character_reference,0.7,Pilate,", her hands clasped between her knees. It was not Pilate. Ruth stood still and looked at the woman's back."
Song of Solomon (1977),Ruth,250953,250957,thematic_reference,0.9,Ruth,nds clasped between her knees. It was not Pilate. Ruth stood still and looked at the woman's back. It di
Song of Solomon (1977),Ruth,251240,251244,thematic_reference,0.9,Ruth,"und and fastened on her the most sor- rowful eyes Ruth had ever seen. ""Reba's gone,"" she said, the secon"
Song of Solomon (1977),Ruth,251377,251381,thematic_reference,0.9,Ruth,"ere permanent. ""Can I do something for you?"" ""I'm Ruth Foster."" Hagar stiffened. A lightning shot of exc"
Song of Solomon (1977),Hagar,251391,251396,character_reference,0.85,Hagar,"""Can I do something for you?"" ""I'm Ruth Foster."" Hagar stiffened. A lightning shot of excitement ran thr"
Song of Solomon (1977),Pilate,252026,252032,character_reference,0.7,Pilate,"her about his mother, whatever she had heard from Pilate and Reba, she could not remember, so overwhelmed"
Song of Solomon (1977),Hagar,252121,252126,character_reference,0.7,Hagar,verwhelmed was she in the presence of his mother. Hagar let her morbid pleasure spread across her face in
Song of Solomon (1977),Ruth,252186,252190,thematic_reference,0.9,Ruth,orbid pleasure spread across her face in a smile. Ruth was not impressed. Death always smiled. And breat
Song of Solomon (1977),Ruth,252406,252410,thematic_reference,0.9,Ruth,"of a dead goldfish. ""You are trying to kill him."" Ruth's voice was matter-of-fact. ""If you so much as be"
Song of Solomon (1977),Jesus,252494,252499,character_reference,0.85,Jesus,"ou so much as bend a hair on his head, so help me Jesus, I will tear your throat out."" Hagar looked surpr"
Song of Solomon (1977),Hagar,252531,252536,character_reference,0.85,Hagar,", so help me Jesus, I will tear your throat out."" Hagar looked surprised. She loved nothing in the world"
Song of Solomon (1977),Ruth,252908,252912,thematic_reference,0.9,Ruth,"h a great deal of earnestness that she replied to Ruth. ""I'll try not to. But I can't make you a for-cer"
Song of Solomon (1977),Ruth,252977,252981,thematic_reference,0.9,Ruth,"to. But I can't make you a for-certain promise."" Ruth heard the supplication in her words and it seemed"
Song of Solomon (1977),Hagar,253325,253330,character_reference,0.85,Hagar,'s nerve end that it both nourished and fed from. Hagar lowered her eyelids and gazed hungrily down the f
Song of Solomon (1977),Hagar,254220,254225,character_reference,0.85,Hagar,on-yellow woman knew with absolute certainty what Hagar would will- ingly have her throat torn out to kno
Song of Solomon (1977),Ruth,254583,254587,thematic_reference,0.9,Ruth,"e is my home in this world."" ""And I am his,"" said Ruth. ""And he wouldn't give a pile of swan shit for ei"
Song of Solomon (1977),Pilate,254680,254686,character_reference,0.7,Pilate,"for either one of you."" They turned then and saw Pilate leaning on the window sill. Neither knew how long"
Song of Solomon (1977),Hagar,255122,255127,character_reference,0.85,Hagar,"week, and leave you there."" ""You're botherin me!"" Hagar was shouting and digging her fingers in her hair."
Song of Solomon (1977),Ruth,255246,255250,thematic_reference,0.9,Ruth,"gesture of frustration, but its awkwardness made Ruth know that there was something truly askew in this"
Song of Solomon (1977),Pilate,255727,255733,character_reference,0.7,Pilate,"here there was none. She had not recognized it in Pilate, whose equilibrium over- shadowed all her eccentr"
Song of Solomon (1977),Ruth,255888,255892,thematic_reference,0.9,Ruth,new of strong enough to counter Macon. Al- though Ruth had been frightened of her the first time she saw
Song of Solomon (1977),Ruth,256045,256049,thematic_reference,0.9,Ruth,"en, looking, as she said, for her brother Macon. (Ruth was still frightened of her a little. Not just he"
Song of Solomon (1977),Ruth,256248,256252,thematic_reference,0.9,Ruth,"th skin, hairless, scarless, and wrinkleless. For Ruth had actually seen it. The place on her stomach wh"
Song of Solomon (1977),Hagar,256503,256508,character_reference,0.85,Hagar,"w she held up her hand, imperiously, and silenced Hagar's whines. ""Sit down there. Sit down and don't lea"
Song of Solomon (1977),Hagar,256573,256578,character_reference,0.7,Hagar,"down there. Sit down and don't leave this yard."" Hagar slumped and moved slowly back to her bench. Pilat"
Song of Solomon (1977),Pilate,256623,256629,character_reference,0.85,Pilate,"Hagar slumped and moved slowly back to her bench. Pilate turned her eyes to Ruth. ""Come on in. Rest yourse"
Song of Solomon (1977),Ruth,256649,256653,thematic_reference,0.9,Ruth,"owly back to her bench. Pilate turned her eyes to Ruth. ""Come on in. Rest yourself before you hop on tha"
Song of Solomon (1977),Pilate,256819,256825,character_reference,0.85,Pilate,"eaches kind of dried up on me in this heat,"" said Pilate, and she reached for a peck basket which held abo"
Song of Solomon (1977),Ruth,256990,256994,thematic_reference,0.9,Ruth,". Can I slice you up some?"" ""No, thank you,"" said Ruth. She was trembling a little now. After the tensio"
Song of Solomon (1977),Pilate,257128,257134,character_reference,0.7,Pilate,"arlier state of mind, followed by the violence of Pilate's words to her grand- daughter, this quiet social"
Song of Solomon (1977),Ruth,257302,257306,thematic_reference,0.9,Ruth,o the mannered dignity that was habitual for her. Ruth pressed her hands together in her lap to stop the
Song of Solomon (1977),Pilate,257975,257981,character_reference,0.7,Pilate,"me a peach. My visit was about my son then too."" Pilate nodded her head and with her right thumbnail slit"
Song of Solomon (1977),Pilate,259348,259354,character_reference,0.7,Pilate,"be a woman save his life."" ""Nobody lives forever, Pilate."" ""Don't?"" ""Of course not."" ""Nobody?"" ""Of course,"
Song of Solomon (1977),Ruth,259876,259880,thematic_reference,0.9,Ruth,"Don't nobody have to die if they don't want to."" Ruth felt a chill. She'd always believed that her fath"
Song of Solomon (1977),faith,259978,259983,thematic_reference,0.8,Faith,"ther wanted to die. ""I wish I could count on your faith as far as my son was concerned. But I think I'd b"
Song of Solomon (1977),Pilate,260332,260338,character_reference,0.7,Pilate,"not see him die, I seen him since he was shot."" ""Pilate. You all buried him yourselves."" Ruth spoke as if"
Song of Solomon (1977),Ruth,260372,260376,thematic_reference,0.9,Ruth,"s shot."" ""Pilate. You all buried him yourselves."" Ruth spoke as if she were talking to a child. 141 ""Mac"
Song of Solomon (1977),lot,262030,262033,character_reference,0.7,Lot,"idn't mind it too much; matter of fact, I liked a lot of it. I loved the geography part. Learning about"
Song of Solomon (1977),lot,263470,263473,character_reference,0.7,Lot,"n there I took to. A root worker. She taught me a lot and kept me from missin my own family, Macon and"
Song of Solomon (1977),Pilate,263657,263663,character_reference,0.7,Pilate,"fter a while they didn't want me around no more."" Pilate sucked a peach stone and her face was dark and st"
Song of Solomon (1977),Pilate,264050,264056,character_reference,0.7,Pilate,"ld be harvested in that pouring rain, the boy and Pilate lay down together. He was no older than she was a"
Song of Solomon (1977),job,264737,264740,thematic_reference,0.9,Job,at bothered them. The root woman was assigned the job of finding out if what he said was true or not. S
Song of Solomon (1977),Pilate,264800,264806,character_reference,0.7,Pilate,"g out if what he said was true or not. She called Pilate into her shack one day later. ""Lay down,"" she sai"
Song of Solomon (1977),Pilate,264891,264897,character_reference,0.7,Pilate,"down,"" she said. ""I want to check on something."" Pilate lay down on the straw pallet. ""Now lift up your d"
Song of Solomon (1977),Pilate,265072,265078,character_reference,0.7,Pilate,"ew open wide and she put her hand over her mouth. Pilate leaped up. ""What? What is it?"" She looked down at"
Song of Solomon (1977),Pilate,265265,265271,character_reference,0.7,Pilate,"he woman said. Then, ""Child, where's your navel?"" Pilate had never heard the word ""navel"" and didn't know"
Song of Solomon (1977),Pilate,265558,265564,character_reference,0.7,Pilate,stic of her bloomers down over her fat stom- ach. Pilate saw the little corkscrew thing right in the middl
Song of Solomon (1977),Pilate,266437,266443,character_reference,0.7,Pilate,"t's for • it's for people who were born natural."" Pilate didn't understand that, but she did understand th"
Song of Solomon (1977),Pilate,266830,266836,character_reference,0.7,Pilate,"would not answer her. They looked at the ground. Pilate left with more than her share of earnings, becaus"
Song of Solomon (1977),Pilate,267103,267109,character_reference,0.7,Pilate,been in the company of something God never made. Pilate went away. Again she headed for Virginia. But now
Song of Solomon (1977),Pilate,267858,267864,character_reference,0.7,Pilate,ived wherever housing was free or dirt cheap. But Pilate did not want a steady job in a town where a lot o
Song of Solomon (1977),job,267887,267890,thematic_reference,0.9,Job,e or dirt cheap. But Pilate did not want a steady job in a town where a lot of colored people lived. Al
Song of Solomon (1977),lot,267909,267912,character_reference,0.7,Lot,ilate did not want a steady job in a town where a lot of colored people lived. All her en- counters wit
Song of Solomon (1977),Pilate,268228,268234,character_reference,0.85,Pilate,"d though the men saw many raggedy black children, Pilate was old enough to dis- grace them. Besides, she w"
Song of Solomon (1977),grace,268258,268263,thematic_reference,0.8,Grace,"edy black children, Pilate was old enough to dis- grace them. Besides, she wanted to keep moving. Finally"
Song of Solomon (1977),numbers,269226,269233,thematic_reference,0.9,Numbers,"d, she walked back to town. Black women worked in numbers at two places in that town: the laundry and, acro"
Song of Solomon (1977),Pilate,269329,269335,character_reference,0.7,Pilate,"across the street from it, the hotel/ whorehouse. Pilate chose the laundry and walked in, saying to the th"
Song of Solomon (1977),Pilate,269532,269538,character_reference,0.85,Pilate,"""I know. Can I stay?"" They shrugged. The next day Pilate was hired as a washer- woman at ten cents a day."
Song of Solomon (1977),Pilate,270957,270963,character_reference,0.7,Pilate,"rt she felt in their midst she kept all her life. Pilate had learned, whenever she was asked her name, to"
Song of Solomon (1977),Jesus,271863,271868,character_reference,0.7,Jesus,"ake me. I'll pay."" ""How much?"" ""A nickel."" ""Great Jesus! You on. Be here at nine-thirty."" There were twen"
Song of Solomon (1977),Pilate,271969,271975,character_reference,0.85,Pilate,"y-five or thirty families on that island and when Pilate made it clear that she wasn't afraid of work, but"
Song of Solomon (1977),Pilate,272617,272623,character_reference,0.7,Pilate,"accounted for so much intermar- rying among them-Pilate refused to marry the man, who was eager to take h"
Song of Solomon (1977),Pilate,272690,272696,character_reference,0.7,Pilate,"the man, who was eager to take her for his wife. Pilate was afraid that she wouldn't be able to hide her"
Song of Solomon (1977),Pilate,273641,273647,character_reference,0.85,Pilate,"l me a nice name for a girl that's in the Bible?"" Pilate asked. ""Oh, plenty,"" they said, and reeled off a"
Song of Solomon (1977),Rebecca,273725,273732,character_reference,0.85,Rebecca,"aid, and reeled off a score, from which she chose Rebecca and shortened it to Reba. It was right after Reba"
Song of Solomon (1977),Pilate,273827,273833,character_reference,0.7,Pilate,Reba was born that her father came to her again. Pilate had become extremely depressed and lonely after t
Song of Solomon (1977),Pilate,274186,274192,character_reference,0.7,Pilate,"id, ""You just can't fly on off and leave a body."" Pilate understood all of what he told her. To sing, whic"
Song of Solomon (1977),Pilate,274966,274972,character_reference,0.85,Pilate,"wo spools of thread. When Reba was two years old, Pilate was seized with restless- ness. It was as if her"
Song of Solomon (1977),Pilate,276795,276801,character_reference,0.7,Pilate,me it took for curiosity to become drama. Finally Pilate began to take offense. Although she was ham- pere
Song of Solomon (1977),Pilate,279549,279555,character_reference,0.7,Pilate,"things. After Reba was born, he no longer came to Pilate dressed as he had been on the woods' edge and in"
Song of Solomon (1977),lot,279921,279924,character_reference,0.7,Lot,"because his feet hurt, since he rubbed his toes a lot as he sat near her bed or on the porch, or rested"
Song of Solomon (1977),Pilate,280060,280066,character_reference,0.7,Pilate,"g with winemaking, cooking whiskey became the way Pilate began to make her steady living. That skill allow"
Song of Solomon (1977),Hagar,280733,280738,character_reference,0.85,Hagar,"to another, taking time out to produce one child, Hagar, Pilate thought it might be time for a change. No"
Song of Solomon (1977),Pilate,280740,280746,character_reference,0.7,Pilate,"her, taking time out to produce one child, Hagar, Pilate thought it might be time for a change. Not becaus"
Song of Solomon (1977),Hagar,280903,280908,character_reference,0.85,Hagar,"and she lived, but because of her granddaughter. Hagar was prissy. She hated, even as a two-year-old, di"
Song of Solomon (1977),Pilate,281083,281089,character_reference,0.7,Pilate,"be proud. She liked pretty clothes. Astonished as Pilate and Reba were by her wishes, they enjoyed trying"
Song of Solomon (1977),Pilate,281273,281279,character_reference,0.7,Pilate,"est she could the fact that they embarrassed her. Pilate decided to find her brother, if he was still aliv"
Song of Solomon (1977),Hagar,281347,281352,character_reference,0.85,Hagar,"er brother, if he was still alive, for the child, Hagar, needed family, people, a life very different fro"
Song of Solomon (1977),Hagar,281560,281565,character_reference,0.85,Hagar,"us, conventional, more like the things and people Hagar seemed to admire. In addition, Pilate wanted to m"
Song of Solomon (1977),Pilate,281597,281603,character_reference,0.85,Pilate,"s and people Hagar seemed to admire. In addition, Pilate wanted to make peace between them. She asked her"
Song of Solomon (1977),Pilate,281745,281751,character_reference,0.7,Pilate,"s feet and shook his head. So for the first time, Pilate went voluntarily to the police, who sent her to t"
Song of Solomon (1977),Salvation,281835,281844,thematic_reference,0.8,Salvation,"ho sent her to the Red Cross, who sent her to the Salvation Army, who sent her to the Society of Friends, who"
Song of Solomon (1977),Salvation,281916,281925,thematic_reference,0.8,Salvation,"the Society of Friends, who sent her back to the Salvation Army, who wrote to their com- mand posts in large"
Song of Solomon (1977),Pilate,282147,282153,character_reference,0.7,Pilate,"in fact one captain's secretary found him listed. Pilate was surprised that they were successful, but the"
Song of Solomon (1977),Pilate,282339,282345,character_reference,0.7,Pilate,"the trip in style (one train and two buses), for Pilate had a lot of money; the crash of 1929 had produce"
Song of Solomon (1977),lot,282352,282355,character_reference,0.7,Lot,"style (one train and two buses), for Pilate had a lot of money; the crash of 1929 had produced so many"
Song of Solomon (1977),Salvation,282473,282482,thematic_reference,0.8,Salvation,"me brew she didn't even need the col- lection the Salvation Army took up for her. She arrived with suitcases,"
Song of Solomon (1977),Pilate,282672,282678,character_reference,0.7,Pilate,"nt, inhospitable, embar- rassed, and unforgiving. Pilate would have moved on immedi- ately except for her"
Song of Solomon (1977),Pilate,282904,282910,character_reference,0.7,Pilate,"sister-in-law listening to her life story, which Pilate was making deliberately long to keep Ruth's mind"
Song of Solomon (1977),Ruth,282948,282952,thematic_reference,0.9,Ruth,"which Pilate was making deliberately long to keep Ruth's mind off Hagar. Chapter 6 ""I took her home. She"
Song of Solomon (1977),Hagar,282964,282969,character_reference,0.7,Hagar,"making deliberately long to keep Ruth's mind off Hagar. Chapter 6 ""I took her home. She was standing in"
Song of Solomon (1977),Hagar,283158,283163,character_reference,0.85,Hagar,"."" Milkman shrugged. He didn't want to talk about Hagar, but it was a way to sit Guitar down and get arou"
Song of Solomon (1977),lot,283872,283875,character_reference,0.7,Lot,"udden you're police. You've been wearing a halo a lot lately. You got a white robe too?"" ""What's that s"
Song of Solomon (1977),lot,284027,284030,character_reference,0.7,Lot,"cized by you. I know we don't see eye to eye on a lot of things. I know you think I'm lazy-not serious,"
Song of Solomon (1977),Mary,284261,284265,character_reference,0.85,Mary,beer and Guitar sipped tea. They were sitting in Mary's Place on a Sunday afternoon a few days after Ha
Song of Solomon (1977),Hagar,284313,284318,character_reference,0.85,Hagar,"ry's Place on a Sunday afternoon a few days after Hagar's latest attempt on his life. ""You're not smoking"
Song of Solomon (1977),lot,284416,284419,character_reference,0.7,Lot,"ng?"" asked Milkman. ""No. I quit. Feel a hell of a lot better too."" There was another pause before Guita"
Song of Solomon (1977),numbers,286908,286915,thematic_reference,0.9,Numbers,"rid of five to seven generations. I help keep the numbers the same. ""There is a society. It's made up of a"
Song of Solomon (1977),lot,290404,290407,character_reference,0.7,Lot,"e point. There're not just one or two. There're a lot."" ""Are there? Milkman, if Kennedy got drunk and b"
Song of Solomon (1977),Numbers,293395,293402,thematic_reference,0.9,Numbers,". I can't see how it helps anybody."" ""I told you. Numbers. Balance. Ratio. And the earth, the land."" ""I'm n"
Song of Solomon (1977),numbers,293681,293688,thematic_reference,0.9,Numbers,"won't be any land for those who are left. So the numbers have to remain static."" ""But there are more of th"
Song of Solomon (1977),hope,294042,294046,thematic_reference,0.8,Hope,"et other Negroes know about it? I mean to give us hope?"" ""No."" ""Why not?"" ""Betrayal. The possibility of"
Song of Solomon (1977),job,301173,301176,thematic_reference,0.9,Job,"g the country; I just want to be on my own. Get a job on my own, live on my own. You did it at sixteen."
Song of Solomon (1977),job,301333,301336,thematic_reference,0.9,Job,", work- ing for you-not because I sweated for the job, but because I'm your son. I'm over thirty years"
Song of Solomon (1977),Pilate,301918,301924,character_reference,0.7,Pilate,"use some of it now, when I need it. Don't do like Pilate, put it in a green sack and hang it from the wall"
Song of Solomon (1977),Pilate,302245,302251,character_reference,0.7,Pilate,"said give me a little bit-"" ""No. Not that. About Pilate and a sack."" ""Yeah. Her sack. You've seen it, hav"
Song of Solomon (1977),Pilate,302596,302602,character_reference,0.7,Pilate,"to calm himself and say, ""I've never set foot in Pilate's house in my life. I looked in there once, but i"
Song of Solomon (1977),Hagar,303136,303141,character_reference,0.85,Hagar,"but so it Macon smile. Mont ... ""No. She didn't; Hagar did. I was walking across the room toward the uh"
Song of Solomon (1977),Hagar,303313,303318,character_reference,0.85,Hagar,"ed my head on it. Made a hickey too. When I asked Hagar what it was she said, 'Pilate's inheritance.'"" ""A"
Song of Solomon (1977),Pilate,303342,303348,character_reference,0.7,Pilate,"ey too. When I asked Hagar what it was she said, 'Pilate's inheritance.'"" ""And it made a hickey on your he"
Song of Solomon (1977),Mary,303517,303521,character_reference,0.85,Mary,"had any lunch?"" ""It's ten-thirty, Daddy."" ""Go to Mary's. Get us a couple of orders of barbecue. Meet me"
Song of Solomon (1977),hope,305708,305712,thematic_reference,0.8,Hope,"aited with curios- ity, but without excitement or hope, for this latest claim. ""Listen to me. Just eat y"
Song of Solomon (1977),Pilate,305919,305925,character_reference,0.7,Pilate,old you about when I was a boy on the farm. About Pilate and me. About my father getting killed. I never f
Song of Solomon (1977),Pilate,306059,306065,character_reference,0.85,Pilate,u all of it. The part I left out was about me and Pilate. I tried to keep you away from her and said she w
Song of Solomon (1977),Pilate,306405,306411,character_reference,0.7,Pilate,"Macon Dead died, his children, a twelve- year-old Pilate and a sixteen-year-old Macon Dead, found them- se"
Song of Solomon (1977),Pilate,306662,306668,character_reference,0.85,Pilate,and who was there when their mother died and when Pilate was named. She worked in a large house-a mansion-
Song of Solomon (1977),Pilate,308237,308243,character_reference,0.7,Pilate,"got to plan and figure this thing out."" Macon and Pilate stayed there two weeks, not a day longer. He had"
Song of Solomon (1977),Pilate,308709,308715,character_reference,0.7,Pilate,eak a look at the sky from behind ivory curtains. Pilate began to cry the day Circe brought her white toas
Song of Solomon (1977),Pilate,309829,309835,character_reference,0.7,Pilate,"acksmith to solder a bit of gold wire to the box. Pilate rubbed her ear until it was numb, burned the end"
Song of Solomon (1977),Pilate,316031,316037,character_reference,0.7,Pilate,"ked one of them up and was amazed at its weight. ""Pilate,"" he called. ""Pilate."" But she was growing roots"
Song of Solomon (1977),Pilate,316052,316058,character_reference,0.7,Pilate,"d was amazed at its weight. ""Pilate,"" he called. ""Pilate."" But she was growing roots where she stood, and"
Song of Solomon (1977),job,316479,316482,thematic_reference,0.9,Job,"and immediately, like a burglar out on his first job, stood up to pee. Life, safety, and luxury fanned"
Song of Solomon (1977),Pilate,316760,316766,character_reference,0.85,Pilate,"other side of the shallow pit. ""It is Papa!"" said Pilate. And as if in answer to her recogni- tion, he too"
Song of Solomon (1977),Pilate,316935,316941,character_reference,0.7,Pilate,"n a hollow voice before he melted away again. 171 Pilate darted around the cave calling him, looking for h"
Song of Solomon (1977),Pilate,317062,317068,character_reference,0.85,Pilate,"the sacks of gold into the tarpaulin. ""Let's go, Pilate. Let's get out of here."" ""We can't take that."" Sh"
Song of Solomon (1977),Pilate,317447,317453,character_reference,0.85,Pilate,"s ain't money; it's gold. It'll keep us for life, Pilate. We can get us another farm. We can-"" ""Leave it,"
Song of Solomon (1977),Pilate,317813,317819,character_reference,0.7,Pilate,"ht there in front of the dead man's staring eyes. Pilate was almost as strong as Macon, but no real match"
Song of Solomon (1977),Pilate,319486,319492,character_reference,0.7,Pilate,"as green."" Macon Dead rubbed his hands together. ""Pilate came to this city in 1930. Two years later they c"
Song of Solomon (1977),Pilate,321453,321459,character_reference,0.7,Pilate,"believe it. ""Gold."" ""Nobody got gold, Milkman."" ""Pilate does."" ""It's against the law to have gold."" ""That"
Song of Solomon (1977),Pilate,322949,322955,character_reference,0.85,Pilate,"r there and snatch it off the wall, right? And if Pilate or Reba say anything, we just knock them out the"
Song of Solomon (1977),Hagar,323932,323937,character_reference,0.85,Hagar,"dy in that house got a gun."" ""You don't know what Hagar's got."" ""Look, Milk. She's been trying to kill yo"
Song of Solomon (1977),Pilate,327739,327745,character_reference,0.85,Pilate,"sence of some- one who inspired fear. His father, Pilate, Guitar. He gravitated toward each one, envious o"
Song of Solomon (1977),Hagar,327826,327831,character_reference,0.85,Hagar,"each one, envious of their fearlessness now, even Hagar's, in spite of the fact that she was no longer a"
Song of Solomon (1977),Pilate,328627,328633,character_reference,0.85,Pilate,"women."" ""Women."" ""You're forgetting, Guitar, how Pilate got the gold in the first place. She waited in a"
Song of Solomon (1977),lot,330308,330311,character_reference,0.7,Lot,"ng easily over the double pipes that bordered the lot and began to circle the bird at a distance, holdi"
Song of Solomon (1977),Mary,332123,332127,character_reference,0.85,Mary,"way from Not Doctor Street, and Sonny's Shop, and Mary's Place, and Hagar, he could not visualize a life"
Song of Solomon (1977),Hagar,332141,332146,character_reference,0.85,Hagar,"r Street, and Sonny's Shop, and Mary's Place, and Hagar, he could not visualize a life that much differen"
Song of Solomon (1977),Hagar,333418,333423,character_reference,0.85,Hagar,her people- but not their all-consuming devotion. Hagar had given him this last and more drama than he co
Song of Solomon (1977),Ruth,333570,333574,thematic_reference,0.9,Ruth,"hildhood was sterile, but the knowledge Macon and Ruth had given him wrapped his memory of it in septic"
Song of Solomon (1977),Pilate,335981,335987,character_reference,0.7,Pilate,""" ""What burglary? This ain't no burglary. This is Pilate."" ""So?"" ""So! They're your people."" ""They're still"
Song of Solomon (1977),Hagar,336243,336248,character_reference,0.85,Hagar,"at can they do? Whip us?"" ""Maybe."" ""Come on! Who? Hagar? Right up in your face she blows it. Pilate? She"
Song of Solomon (1977),Pilate,336286,336292,character_reference,0.7,Pilate,"! Who? Hagar? Right up in your face she blows it. Pilate? She loves you, boy. She wouldn't touch you."" ""Yo"
Song of Solomon (1977),Pilate,337422,337428,character_reference,0.7,Pilate,"They're not clock people, Guitar. I don't believe Pilate knows how to tell time except by the sun."" ""They"
Song of Solomon (1977),job,339093,339096,thematic_reference,0.9,Job,s not to give an unnatural complexity to a simple job; nor was it to keep Guitar on hold. He had simply
Song of Solomon (1977),Pilate,342689,342695,character_reference,0.7,Pilate,"from their neck folds), it was as cold as ice in Pilate's house. Suddenly the moon came out and shone lik"
Song of Solomon (1977),Hagar,344836,344841,character_reference,0.7,Hagar,"side of the house, the one next to the sink where Hagar washed her hair and where Reba put pintos to soak"
Song of Solomon (1977),Mary,345346,345350,character_reference,0.85,Mary,"ired with the State Poet Laureate. ""She's Michael-Mary Graham's amanuensis."" The rickety Latin word made"
Song of Solomon (1977),Mary,345728,345732,character_reference,0.85,Mary,"ey were suitably impressed by the name of Michael-Mary Graham. It was a lie, of course, even as the simp"
Song of Solomon (1977),Ruth,345818,345822,thematic_reference,0.9,Ruth,"en as the simpler word ""secretary"" was a lie, but Ruth repeated it with confidence because she believed"
Song of Solomon (1977),Magdalene,346429,346438,character_reference,0.85,Magdalene,credible to her. It had been assumed that she and Magdalene called Lena would marry well-but hopes for Corint
Song of Solomon (1977),Mary,348339,348343,character_reference,0.85,Mary,ho spoke French and who had traveled on the Queen Mary might not have the proper attitude toward future
Song of Solomon (1977),Ruth,348675,348679,thematic_reference,0.9,Ruth,"ong after they had reached thirty-five, and after Ruth came to terms with the sav- age fact that her dau"
Song of Solomon (1977),Magdalene,348921,348930,character_reference,0.85,Magdalene,"at they probably were not going to marry anybody. Magdalene called Lena seemed resigned to her life, but when"
Song of Solomon (1977),job,349318,349321,thematic_reference,0.9,Job,"out of college worked against her for a teaching job. She had none of the ""new"" courses now required b"
Song of Solomon (1977),Mary,351271,351275,character_reference,0.85,Mary,"heartbeat, of the city's literary world. Michael-Mary Graham was very consider- ate of Corinthians. Whe"
Song of Solomon (1977),Mary,351560,351564,character_reference,0.85,Mary,"ns' undistinguished everyday cooking, for Michael-Mary ate several small plain meals. It was also a plea"
